15:45:26.187981 IP 192.168.15.128 > 8.8.8.8: ICMP echo request, id 13086, seq 7874, length 64
15:45:26.219345 IP 8.8.8.8 > 192.168.15.128: ICMP echo reply, id 13086, seq 7874, length 64
15:45:27.198553 IP 192.168.15.128 > 8.8.8.8: ICMP echo request, id 13086, seq 7875, length 64
15:45:27.233551 IP 8.8.8.8 > 192.168.15.128: ICMP echo reply, id 13086, seq 7875, length 64
15:45:28.217701 IP 192.168.15.128 > 8.8.8.8: ICMP echo request, id 13086, seq 7876, length 64
15:45:28.250189 IP 8.8.8.8 > 192.168.15.128: ICMP echo reply, id 13086, seq 7876, length 64
15:45:29.227197 IP 192.168.15.128 > 8.8.8.8: ICMP echo request, id 13086, seq 7877, length 64
15:45:29.264623 IP 8.8.8.8 > 192.168.15.128: ICMP echo reply, id 13086, seq 7877, length 64
15:45:30.237643 IP 192.168.15.128 > 8.8.8.8: ICMP echo request, id 13086, seq 7878, length 64
15:45:30.269417 IP 8.8.8.8 > 192.168.15.128: ICMP echo reply, id 13086, seq 7878, length 64
15:45:31.246720 IP 192.168.15.128 > 8.8.8.8: ICMP echo request, id 13086, seq 7879, length 64
15:45:31.279630 IP 8.8.8.8 > 192.168.15.128: ICMP echo reply, id 13086, seq 7879, length 64
15:45:31.914680 ARP, Request who-has 192.168.15.1 (Broadcast) tell 192.168.15.129, length 46
15:45:35.087605 IP 192.168.15.129.39770 > 192.168.15.2.1720: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.087663 IP 192.168.15.129.39770 > 192.168.15.128.1720: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.087865 IP 192.168.15.129.39770 > 192.168.15.130.1720: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.088249 IP 192.168.15.129.39770 > 192.168.15.254.1720: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.088441 IP 192.168.15.129.39770 > 192.168.15.1.microsoft-ds: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.088589 IP 192.168.15.129.39770 > 192.168.15.2.netbios-ssn: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.088650 IP 192.168.15.129.39770 > 192.168.15.128.netbios-ssn: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.088767 IP 192.168.15.129.39770 > 192.168.15.130.netbios-ssn: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.088885 IP 192.168.15.129.39770 > 192.168.15.254.netbios-ssn: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.089013 IP 192.168.15.129.39770 > 192.168.15.1.smtp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.089280 IP 192.168.15.129.39770 > 192.168.15.2.http: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.089351 IP 192.168.15.129.39770 > 192.168.15.128.http: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.089442 IP 192.168.15.129.39770 > 192.168.15.130.http: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.089727 IP 192.168.15.129.39770 > 192.168.15.254.http: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.089804 IP 192.168.15.129.39770 > 192.168.15.1.imaps: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.089900 IP 192.168.15.129.39770 > 192.168.15.2.telnet: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.089960 IP 192.168.15.129.39770 > 192.168.15.128.telnet: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090054 IP 192.168.15.129.39770 > 192.168.15.130.telnet: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090135 IP 192.168.15.129.39770 > 192.168.15.254.telnet: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090278 IP 192.168.15.129.39770 > 192.168.15.2.rtsp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090348 IP 192.168.15.129.39770 > 192.168.15.128.rtsp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090432 IP 192.168.15.129.39770 > 192.168.15.130.rtsp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090503 IP 192.168.15.129.39770 > 192.168.15.254.rtsp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090567 IP 192.168.15.129.39770 > 192.168.15.2.microsoft-ds: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090621 IP 192.168.15.129.39770 > 192.168.15.128.microsoft-ds: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090678 IP 192.168.15.129.39770 > 192.168.15.130.microsoft-ds: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.090732 IP 192.168.15.129.39770 > 192.168.15.254.microsoft-ds: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.091009 IP 192.168.15.129.39770 > 192.168.15.2.smtp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.091082 IP 192.168.15.129.39770 > 192.168.15.128.smtp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.091189 IP 192.168.15.129.39770 > 192.168.15.130.smtp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.091263 IP 192.168.15.129.39770 > 192.168.15.254.smtp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.091556 IP 192.168.15.2.1720 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.091626 IP 192.168.15.2.netbios-ssn > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.091679 IP 192.168.15.2.http > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.091736 IP 192.168.15.2.telnet > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.091875 IP 192.168.15.2.rtsp > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.091935 IP 192.168.15.2.microsoft-ds > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.092106 IP 192.168.15.2.smtp > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.092241 IP 192.168.15.128.1720 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.092304 IP 192.168.15.128.netbios-ssn > 192.168.15.129.39770: Flags [S.], seq 1201249364, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.092356 IP 192.168.15.128.http > 192.168.15.129.39770: Flags [S.], seq 1210213298, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.092411 IP 192.168.15.128.telnet > 192.168.15.129.39770: Flags [S.], seq 1200396453, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.092552 IP 192.168.15.128.rtsp > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.092716 IP 192.168.15.128.microsoft-ds > 192.168.15.129.39770: Flags [S.], seq 1198911707, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.092788 IP 192.168.15.128.smtp > 192.168.15.129.39770: Flags [S.], seq 1200585454, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.092923 IP 192.168.15.130.1720 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.092984 IP 192.168.15.130.netbios-ssn > 192.168.15.129.39770: Flags [S.], seq 4095087662, ack 3208351273, win 17520, options [mss 1460], length 0
15:45:35.093193 IP 192.168.15.130.http > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.093344 IP 192.168.15.130.telnet > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.093415 IP 192.168.15.130.rtsp > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.093469 IP 192.168.15.130.microsoft-ds > 192.168.15.129.39770: Flags [S.], seq 4095123326, ack 3208351273, win 17520, options [mss 1460], length 0
15:45:35.093603 IP 192.168.15.130.smtp > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.093722 IP 192.168.15.129.39770 > 192.168.15.128.netbios-ssn: Flags [R], seq 3208351273, win 0, length 0
15:45:35.093817 IP 192.168.15.129.39770 > 192.168.15.128.http: Flags [R], seq 3208351273, win 0, length 0
15:45:35.093874 IP 192.168.15.129.39770 > 192.168.15.128.telnet: Flags [R], seq 3208351273, win 0, length 0
15:45:35.093926 IP 192.168.15.129.39770 > 192.168.15.128.microsoft-ds: Flags [R], seq 3208351273, win 0, length 0
15:45:35.093982 IP 192.168.15.129.39770 > 192.168.15.128.smtp: Flags [R], seq 3208351273, win 0, length 0
15:45:35.094033 IP 192.168.15.129.39770 > 192.168.15.130.netbios-ssn: Flags [R], seq 3208351273, win 0, length 0
15:45:35.094089 IP 192.168.15.129.39770 > 192.168.15.130.microsoft-ds: Flags [R], seq 3208351273, win 0, length 0
15:45:35.189838 IP 192.168.15.129.39771 > 192.168.15.1.imaps: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190112 IP 192.168.15.129.39771 > 192.168.15.254.rtsp: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190187 IP 192.168.15.129.39771 > 192.168.15.1.smtp: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190290 IP 192.168.15.129.39771 > 192.168.15.254.telnet: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190350 IP 192.168.15.129.39771 > 192.168.15.1.microsoft-ds: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190485 IP 192.168.15.129.39771 > 192.168.15.254.http: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190546 IP 192.168.15.129.39771 > 192.168.15.1.rtsp: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190630 IP 192.168.15.129.39771 > 192.168.15.254.netbios-ssn: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190688 IP 192.168.15.129.39771 > 192.168.15.254.1720: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.190740 IP 192.168.15.129.39770 > 192.168.15.128.imaps: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.190827 IP 192.168.15.129.39770 > 192.168.15.130.imaps: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.191013 IP 192.168.15.129.39770 > 192.168.15.254.imaps: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.191331 IP 192.168.15.128.imaps > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.191487 IP 192.168.15.129.39770 > 192.168.15.1.1025: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.191635 IP 192.168.15.130.imaps > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.191725 IP 192.168.15.129.39770 > 192.168.15.2.imaps: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.191976 IP 192.168.15.2.imaps > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.192095 IP 192.168.15.129.39770 > 192.168.15.128.1025: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.192173 IP 192.168.15.129.39770 > 192.168.15.130.1025: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.192249 IP 192.168.15.129.39770 > 192.168.15.254.1025: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.192399 IP 192.168.15.128.1025 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.192498 IP 192.168.15.129.39770 > 192.168.15.1.smux: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.192838 IP 192.168.15.130.1025 > 192.168.15.129.39770: Flags [S.], seq 4095187404, ack 3208351273, win 17520, options [mss 1460], length 0
15:45:35.192922 IP 192.168.15.129.39770 > 192.168.15.2.1025: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.193002 IP 192.168.15.129.39770 > 192.168.15.128.smux: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.193123 IP 192.168.15.129.39770 > 192.168.15.130.smux: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.193200 IP 192.168.15.129.39770 > 192.168.15.130.1025: Flags [R], seq 3208351273, win 0, length 0
15:45:35.193289 IP 192.168.15.2.1025 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.193394 IP 192.168.15.128.smux > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.193542 IP 192.168.15.130.smux > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.193634 IP 192.168.15.129.39770 > 192.168.15.254.smux: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.193984 IP 192.168.15.129.39770 > 192.168.15.1.pop3: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.194125 IP 192.168.15.129.39770 > 192.168.15.2.smux: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.194186 IP 192.168.15.129.39770 > 192.168.15.128.pop3: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.194295 IP 192.168.15.2.smux > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.194536 IP 192.168.15.128.pop3 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.194870 IP 192.168.15.129.39770 > 192.168.15.130.pop3: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.194992 IP 192.168.15.129.39770 > 192.168.15.1.1723: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.195122 IP 192.168.15.129.39770 > 192.168.15.2.pop3: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.195270 IP 192.168.15.2.pop3 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.195363 IP 192.168.15.129.39770 > 192.168.15.128.1723: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.195498 IP 192.168.15.130.pop3 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.195629 IP 192.168.15.129.39770 > 192.168.15.130.1723: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.195766 IP 192.168.15.128.1723 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.195941 IP 192.168.15.129.39770 > 192.168.15.1.mysql: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.196210 IP 192.168.15.130.1723 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.196285 IP 192.168.15.129.39770 > 192.168.15.2.1723: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.196513 IP 192.168.15.2.1723 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.196592 IP 192.168.15.129.39770 > 192.168.15.128.mysql: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.196957 IP 192.168.15.128.mysql > 192.168.15.129.39770: Flags [S.], seq 1200886606, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.197040 IP 192.168.15.129.39770 > 192.168.15.130.mysql: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.197126 IP 192.168.15.129.39770 > 192.168.15.1.auth: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.197244 IP 192.168.15.129.39770 > 192.168.15.2.mysql: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.197303 IP 192.168.15.129.39770 > 192.168.15.128.auth: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.197394 IP 192.168.15.129.39770 > 192.168.15.128.mysql: Flags [R], seq 3208351273, win 0, length 0
15:45:35.197495 IP 192.168.15.2.mysql > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.197654 IP 192.168.15.130.mysql > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.197727 IP 192.168.15.128.auth > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.197939 IP 192.168.15.129.39770 > 192.168.15.130.auth: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.198104 IP 192.168.15.129.39770 > 192.168.15.2.auth: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.198185 IP 192.168.15.129.39770 > 192.168.15.128.loc-srv: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.198291 IP 192.168.15.2.auth > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.198536 IP 192.168.15.128.loc-srv > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.198634 IP 192.168.15.130.auth > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.198707 IP 192.168.15.129.39770 > 192.168.15.130.loc-srv: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.199045 IP 192.168.15.129.39770 > 192.168.15.2.loc-srv: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.199161 IP 192.168.15.129.39770 > 192.168.15.128.sunrpc: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.199358 IP 192.168.15.129.39770 > 192.168.15.130.sunrpc: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.199592 IP 192.168.15.2.loc-srv > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.199701 IP 192.168.15.128.sunrpc > 192.168.15.129.39770: Flags [S.], seq 1211855025, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.199788 IP 192.168.15.130.loc-srv > 192.168.15.129.39770: Flags [S.], seq 4095234509, ack 3208351273, win 17520, options [mss 1460], length 0
15:45:35.199841 IP 192.168.15.130.sunrpc > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.200035 IP 192.168.15.129.39770 > 192.168.15.2.sunrpc: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.200151 IP 192.168.15.129.39770 > 192.168.15.128.sunrpc: Flags [R], seq 3208351273, win 0, length 0
15:45:35.200217 IP 192.168.15.129.39770 > 192.168.15.130.loc-srv: Flags [R], seq 3208351273, win 0, length 0
15:45:35.200333 IP 192.168.15.2.sunrpc > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.200471 IP 192.168.15.129.39770 > 192.168.15.128.ssh: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.200897 IP 192.168.15.128.ssh > 192.168.15.129.39770: Flags [S.], seq 1206967884, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.201013 IP 192.168.15.129.39770 > 192.168.15.130.ssh: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.201124 IP 192.168.15.129.39770 > 192.168.15.128.ssh: Flags [R], seq 3208351273, win 0, length 0
15:45:35.201503 IP 192.168.15.130.ssh > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.201614 IP 192.168.15.129.39770 > 192.168.15.2.ssh: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.201698 IP 192.168.15.129.39770 > 192.168.15.128.pop3s: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.201813 IP 192.168.15.2.ssh > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.201912 IP 192.168.15.129.39770 > 192.168.15.130.pop3s: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.202153 IP 192.168.15.128.pop3s > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.202525 IP 192.168.15.130.pop3s > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.205830 IP 192.168.15.129.39771 > 192.168.15.254.smtp: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.205966 IP 192.168.15.129.39771 > 192.168.15.254.microsoft-ds: Flags [S], seq 3208285737, win 1024, options [mss 1460], length 0
15:45:35.206033 IP 192.168.15.129.39770 > 192.168.15.2.pop3s: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.206144 IP 192.168.15.129.39770 > 192.168.15.128.5900: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.206241 IP 192.168.15.129.39770 > 192.168.15.130.5900: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.206373 IP 192.168.15.2.pop3s > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.206496 IP 192.168.15.129.39770 > 192.168.15.2.5900: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.206651 IP 192.168.15.2.5900 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.206771 IP 192.168.15.128.5900 > 192.168.15.129.39770: Flags [S.], seq 1199038284, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.206853 IP 192.168.15.129.39770 > 192.168.15.128.domain: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.206984 IP 192.168.15.130.5900 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.207289 IP 192.168.15.129.39770 > 192.168.15.128.5900: Flags [R], seq 3208351273, win 0, length 0
15:45:35.207425 IP 192.168.15.128.domain > 192.168.15.129.39770: Flags [S.], seq 1215171085, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.207496 IP 192.168.15.129.39770 > 192.168.15.130.domain: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.207573 IP 192.168.15.129.39770 > 192.168.15.2.domain: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.207673 IP 192.168.15.129.39770 > 192.168.15.128.https: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.207753 IP 192.168.15.129.39770 > 192.168.15.128.domain: Flags [R], seq 3208351273, win 0, length 0
15:45:35.208197 IP 192.168.15.130.domain > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.208430 IP 192.168.15.128.https > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.208511 IP 192.168.15.129.39770 > 192.168.15.130.https: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.208588 IP 192.168.15.129.39770 > 192.168.15.2.https: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.208760 IP 192.168.15.129.39770 > 192.168.15.128.3389: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.208862 IP 192.168.15.129.39770 > 192.168.15.130.3389: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.208926 IP 192.168.15.129.39770 > 192.168.15.2.3389: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.208982 IP 192.168.15.129.39770 > 192.168.15.128.ftp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.209165 IP 192.168.15.2.https > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.209228 IP 192.168.15.2.3389 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.209349 IP 192.168.15.129.39770 > 192.168.15.130.ftp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.209409 IP 192.168.15.129.39770 > 192.168.15.2.ftp: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.209566 IP 192.168.15.130.https > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.209678 IP 192.168.15.2.ftp > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.209914 IP 192.168.15.129.39770 > 192.168.15.128.8888: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.210044 IP 192.168.15.2.domain > 192.168.15.129.39770: Flags [S.], seq 718745776, ack 3208351273, win 64240, options [mss 1460], length 0
15:45:35.210184 IP 192.168.15.128.3389 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.210251 IP 192.168.15.128.ftp > 192.168.15.129.39770: Flags [S.], seq 1202155498, ack 3208351273, win 5840, options [mss 1460], length 0
15:45:35.210339 IP 192.168.15.129.39770 > 192.168.15.130.8888: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.210416 IP 192.168.15.129.39770 > 192.168.15.2.8888: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.210547 IP 192.168.15.128.8888 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.210654 IP 192.168.15.129.39770 > 192.168.15.2.domain: Flags [R], seq 3208351273, win 0, length 0
15:45:35.210712 IP 192.168.15.129.39770 > 192.168.15.128.ftp: Flags [R], seq 3208351273, win 0, length 0
15:45:35.210833 IP 192.168.15.129.39770 > 192.168.15.128.imap2: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.211101 IP 192.168.15.129.39770 > 192.168.15.130.imap2: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.211273 IP 192.168.15.2.8888 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.211454 IP 192.168.15.128.imap2 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.211637 IP 192.168.15.130.3389 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.211705 IP 192.168.15.130.ftp > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.211759 IP 192.168.15.130.8888 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.211844 IP 192.168.15.129.39770 > 192.168.15.2.imap2: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.211901 IP 192.168.15.129.39770 > 192.168.15.128.time: Flags [S], seq 3208351272, win 1024, options [mss 1460], length 0
15:45:35.212052 IP 192.168.15.2.imap2 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 32767, length 0
15:45:35.212319 IP 192.168.15.130.imap2 > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
15:45:35.212477 IP 192.168.15.128.time > 192.168.15.129.39770: Flags [R.], seq 0, ack 3208351273, win 0, length 0
